model_type,retrainer,exp_type,window,date_start,pre_retrain_f1,post_retrain_f1,f1_delta,in_stress_window
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_3,timeout_msm,56,2021-08-06,0.415,0.3543,-0.0606,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_3,timeout_msm,60,2021-12-06,0.3543,0.4147,0.0604,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_3,timeout_msm,64,2022-04-06,0.4147,0.5375,0.1228,True
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_3,timeout_msm,68,2022-08-08,0.5375,0.4274,-0.1101,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_3,timeout_msm,74,2023-02-07,0.4036,0.3786,-0.025,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_3,timeout_msm,78,2023-06-08,0.3786,0.3916,0.013,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_4,timeout_msm,8,2017-08-04,0.3648,0.3493,-0.0155,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_4,timeout_msm,12,2017-12-04,0.3493,0.5879,0.2386,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_4,timeout_msm,16,2018-04-06,0.5879,0.41,-0.1779,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_4,timeout_msm,20,2018-08-06,0.41,0.3513,-0.0587,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_4,timeout_msm,24,2018-12-04,0.3513,0.4154,0.0641,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_4,timeout_msm,28,2019-04-08,0.4154,0.4368,0.0214,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_4,timeout_msm,32,2019-08-07,0.4368,0.4629,0.0261,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_4,timeout_msm,39,2020-03-09,0.457,0.3731,-0.084,True
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_4,timeout_msm,43,2020-07-08,0.3731,0.3997,0.0266,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_4,timeout_msm,47,2020-11-04,0.3997,0.4362,0.0365,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_4,timeout_msm,50,2021-02-05,0.4589,0.4029,-0.056,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_4,timeout_msm,54,2021-06-08,0.4029,0.3245,-0.0784,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_4,timeout_msm,58,2021-10-06,0.3245,0.4867,0.1622,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_4,timeout_msm,62,2022-02-04,0.4867,0.4253,-0.0614,True
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_4,timeout_msm,66,2022-06-07,0.4253,0.4778,0.0524,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_4,timeout_msm,70,2022-10-06,0.4778,0.4391,-0.0386,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_4,timeout_msm,74,2023-02-07,0.4391,0.3832,-0.056,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_4,timeout_msm,78,2023-06-08,0.3832,0.3775,-0.0057,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_6,timeout_msm,10,2017-10-04,0.3153,0.4671,0.1518,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_6,timeout_msm,13,2018-01-04,0.471,0.5706,0.0996,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_6,timeout_msm,17,2018-05-07,0.5706,0.4019,-0.1687,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_6,timeout_msm,21,2018-09-05,0.4019,0.3308,-0.0711,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_6,timeout_msm,25,2019-01-07,0.3308,0.3114,-0.0195,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_6,timeout_msm,29,2019-05-08,0.3114,0.469,0.1577,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_6,timeout_msm,33,2019-09-06,0.469,0.5795,0.1105,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_6,timeout_msm,37,2020-01-07,0.5795,0.3488,-0.2307,True
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_6,timeout_msm,41,2020-05-07,0.3488,0.3434,-0.0053,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_6,timeout_msm,45,2020-09-04,0.3434,0.4738,0.1304,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_6,timeout_msm,49,2021-01-06,0.4738,0.3655,-0.1083,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_6,timeout_msm,53,2021-05-07,0.3655,0.3431,-0.0225,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_6,timeout_msm,57,2021-09-07,0.3431,0.4672,0.1241,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_6,timeout_msm,61,2022-01-05,0.4672,0.5311,0.0639,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_6,timeout_msm,65,2022-05-06,0.5311,0.5176,-0.0135,True
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_6,timeout_msm,69,2022-09-07,0.5176,0.3695,-0.1481,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_6,timeout_msm,73,2023-01-06,0.3695,0.463,0.0935,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_6,timeout_msm,77,2023-05-09,0.463,0.3764,-0.0866,False
rf,timeout_msm_tau_1_0.83_tau_2_0.72_lb_6,timeout_msm,81,2023-09-08,0.3764,0.4342,0.0578,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_3,timeout_msm,7,2017-07-06,0.4098,0.4087,-0.0011,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_3,timeout_msm,11,2017-11-02,0.4087,0.562,0.1532,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_3,timeout_msm,16,2018-04-06,0.5465,0.41,-0.1365,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_3,timeout_msm,20,2018-08-06,0.41,0.3513,-0.0587,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_3,timeout_msm,24,2018-12-04,0.3513,0.4154,0.0641,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_3,timeout_msm,28,2019-04-08,0.4154,0.3774,-0.038,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_3,timeout_msm,31,2019-07-09,0.3345,0.4115,0.077,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_3,timeout_msm,38,2020-02-06,0.5509,0.3874,-0.1636,True
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_3,timeout_msm,42,2020-06-08,0.3874,0.3527,-0.0347,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_3,timeout_msm,46,2020-10-06,0.3527,0.5067,0.154,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_3,timeout_msm,52,2021-04-08,0.4072,0.415,0.0078,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_3,timeout_msm,56,2021-08-06,0.415,0.3543,-0.0606,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_3,timeout_msm,60,2021-12-06,0.3543,0.4147,0.0604,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_3,timeout_msm,64,2022-04-06,0.4147,0.5375,0.1228,True
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_3,timeout_msm,68,2022-08-08,0.5375,0.4274,-0.1101,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_3,timeout_msm,74,2023-02-07,0.4036,0.3786,-0.025,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_3,timeout_msm,78,2023-06-08,0.3786,0.3916,0.013,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_4,timeout_msm,8,2017-08-04,0.3648,0.3493,-0.0155,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_4,timeout_msm,12,2017-12-04,0.3493,0.5879,0.2386,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_4,timeout_msm,16,2018-04-06,0.5879,0.41,-0.1779,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_4,timeout_msm,20,2018-08-06,0.41,0.3513,-0.0587,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_4,timeout_msm,24,2018-12-04,0.3513,0.4154,0.0641,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_4,timeout_msm,28,2019-04-08,0.4154,0.4368,0.0214,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_4,timeout_msm,32,2019-08-07,0.4368,0.4629,0.0261,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_4,timeout_msm,39,2020-03-09,0.457,0.3731,-0.084,True
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_4,timeout_msm,43,2020-07-08,0.3731,0.3997,0.0266,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_4,timeout_msm,47,2020-11-04,0.3997,0.4362,0.0365,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_4,timeout_msm,50,2021-02-05,0.4589,0.4029,-0.056,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_4,timeout_msm,54,2021-06-08,0.4029,0.3245,-0.0784,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_4,timeout_msm,58,2021-10-06,0.3245,0.4867,0.1622,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_4,timeout_msm,62,2022-02-04,0.4867,0.4253,-0.0614,True
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_4,timeout_msm,66,2022-06-07,0.4253,0.4778,0.0524,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_4,timeout_msm,70,2022-10-06,0.4778,0.4391,-0.0386,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_4,timeout_msm,74,2023-02-07,0.4391,0.3832,-0.056,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_4,timeout_msm,78,2023-06-08,0.3832,0.3775,-0.0057,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,10,2017-10-04,0.3153,0.4671,0.1518,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,13,2018-01-04,0.471,0.5706,0.0996,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,17,2018-05-07,0.5706,0.4019,-0.1687,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,21,2018-09-05,0.4019,0.3308,-0.0711,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,25,2019-01-07,0.3308,0.3114,-0.0195,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,29,2019-05-08,0.3114,0.469,0.1577,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,33,2019-09-06,0.469,0.5795,0.1105,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,37,2020-01-07,0.5795,0.3488,-0.2307,True
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,41,2020-05-07,0.3488,0.3434,-0.0053,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,45,2020-09-04,0.3434,0.4738,0.1304,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,49,2021-01-06,0.4738,0.3655,-0.1083,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,53,2021-05-07,0.3655,0.3431,-0.0225,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,57,2021-09-07,0.3431,0.4672,0.1241,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,61,2022-01-05,0.4672,0.5311,0.0639,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,65,2022-05-06,0.5311,0.5176,-0.0135,True
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,69,2022-09-07,0.5176,0.3695,-0.1481,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,73,2023-01-06,0.3695,0.463,0.0935,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,77,2023-05-09,0.463,0.3764,-0.0866,False
rf,timeout_msm_tau_1_0.83_tau_2_0.75_lb_6,timeout_msm,81,2023-09-08,0.3764,0.4342,0.0578,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_3,timeout_msm,7,2017-07-06,0.4098,0.4087,-0.0011,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_3,timeout_msm,11,2017-11-02,0.4087,0.562,0.1532,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_3,timeout_msm,16,2018-04-06,0.5465,0.41,-0.1365,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_3,timeout_msm,20,2018-08-06,0.41,0.3513,-0.0587,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_3,timeout_msm,24,2018-12-04,0.3513,0.4154,0.0641,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_3,timeout_msm,28,2019-04-08,0.4154,0.3774,-0.038,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_3,timeout_msm,31,2019-07-09,0.3345,0.4115,0.077,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_3,timeout_msm,38,2020-02-06,0.5509,0.3874,-0.1636,True
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_3,timeout_msm,42,2020-06-08,0.3874,0.3527,-0.0347,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_3,timeout_msm,46,2020-10-06,0.3527,0.5067,0.154,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_3,timeout_msm,50,2021-02-05,0.5067,0.4029,-0.1038,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_3,timeout_msm,54,2021-06-08,0.4029,0.3245,-0.0784,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_3,timeout_msm,58,2021-10-06,0.3245,0.4867,0.1622,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_3,timeout_msm,62,2022-02-04,0.4867,0.4253,-0.0614,True
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_3,timeout_msm,68,2022-08-08,0.4604,0.4497,-0.0107,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_3,timeout_msm,74,2023-02-07,0.4247,0.3832,-0.0415,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_3,timeout_msm,78,2023-06-08,0.3832,0.3775,-0.0057,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,8,2017-08-04,0.3648,0.3493,-0.0155,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,12,2017-12-04,0.3493,0.5879,0.2386,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,16,2018-04-06,0.5879,0.41,-0.1779,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,20,2018-08-06,0.41,0.3513,-0.0587,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,24,2018-12-04,0.3513,0.4154,0.0641,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,28,2019-04-08,0.4154,0.4368,0.0214,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,32,2019-08-07,0.4368,0.4629,0.0261,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,39,2020-03-09,0.457,0.3731,-0.084,True
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,43,2020-07-08,0.3731,0.3997,0.0266,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,47,2020-11-04,0.3997,0.4362,0.0365,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,50,2021-02-05,0.4589,0.4029,-0.056,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,54,2021-06-08,0.4029,0.3245,-0.0784,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,58,2021-10-06,0.3245,0.4867,0.1622,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,62,2022-02-04,0.4867,0.4253,-0.0614,True
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,66,2022-06-07,0.4253,0.4778,0.0524,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,70,2022-10-06,0.4778,0.4391,-0.0386,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,74,2023-02-07,0.4391,0.3832,-0.056,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_4,timeout_msm,78,2023-06-08,0.3832,0.3775,-0.0057,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,10,2017-10-04,0.3153,0.4671,0.1518,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,13,2018-01-04,0.471,0.5706,0.0996,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,17,2018-05-07,0.5706,0.4019,-0.1687,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,21,2018-09-05,0.4019,0.3308,-0.0711,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,25,2019-01-07,0.3308,0.3114,-0.0195,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,29,2019-05-08,0.3114,0.469,0.1577,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,33,2019-09-06,0.469,0.5795,0.1105,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,37,2020-01-07,0.5795,0.3488,-0.2307,True
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,41,2020-05-07,0.3488,0.3434,-0.0053,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,45,2020-09-04,0.3434,0.4738,0.1304,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,49,2021-01-06,0.4738,0.3655,-0.1083,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,53,2021-05-07,0.3655,0.3431,-0.0225,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,57,2021-09-07,0.3431,0.4672,0.1241,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,61,2022-01-05,0.4672,0.5311,0.0639,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,65,2022-05-06,0.5311,0.5176,-0.0135,True
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,69,2022-09-07,0.5176,0.3695,-0.1481,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,73,2023-01-06,0.3695,0.463,0.0935,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,77,2023-05-09,0.463,0.3764,-0.0866,False
rf,timeout_msm_tau_1_0.83_tau_2_0.78_lb_6,timeout_msm,81,2023-09-08,0.3764,0.4342,0.0578,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,7,2017-07-06,0.4098,0.4087,-0.0011,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,11,2017-11-02,0.4087,0.562,0.1532,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,15,2018-03-07,0.562,0.4783,-0.0837,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,19,2018-07-06,0.4783,0.3203,-0.158,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,23,2018-11-02,0.3203,0.3699,0.0497,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,27,2019-03-08,0.3699,0.3256,-0.0443,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,31,2019-07-09,0.3256,0.4232,0.0976,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,38,2020-02-06,0.4924,0.337,-0.1554,True
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,42,2020-06-08,0.337,0.344,0.007,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,46,2020-10-06,0.344,0.5092,0.1653,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,49,2021-01-06,0.5154,0.3649,-0.1505,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,53,2021-05-07,0.3649,0.3302,-0.0347,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,57,2021-09-07,0.3302,0.3704,0.0402,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,60,2021-12-06,0.3864,0.4098,0.0234,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,64,2022-04-06,0.4098,0.5503,0.1405,True
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,68,2022-08-08,0.5503,0.4497,-0.1006,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,72,2022-12-06,0.4497,0.5106,0.0609,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_3,timeout_msm,76,2023-04-10,0.5106,0.4415,-0.0691,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,8,2017-08-04,0.3648,0.3493,-0.0155,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,12,2017-12-04,0.3493,0.5879,0.2386,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,16,2018-04-06,0.5879,0.41,-0.1779,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,20,2018-08-06,0.41,0.3513,-0.0587,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,24,2018-12-04,0.3513,0.4154,0.0641,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,28,2019-04-08,0.4154,0.4368,0.0214,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,32,2019-08-07,0.4368,0.4629,0.0261,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,38,2020-02-06,0.506,0.3874,-0.1186,True
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,42,2020-06-08,0.3874,0.3527,-0.0347,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,46,2020-10-06,0.3527,0.5067,0.154,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,50,2021-02-05,0.5067,0.4029,-0.1038,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,54,2021-06-08,0.4029,0.3245,-0.0784,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,58,2021-10-06,0.3245,0.4867,0.1622,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,62,2022-02-04,0.4867,0.4253,-0.0614,True
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,66,2022-06-07,0.4253,0.4778,0.0524,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,70,2022-10-06,0.4778,0.4391,-0.0386,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,74,2023-02-07,0.4391,0.3832,-0.056,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_4,timeout_msm,78,2023-06-08,0.3832,0.3775,-0.0057,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,10,2017-10-04,0.3153,0.4671,0.1518,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,13,2018-01-04,0.471,0.5706,0.0996,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,17,2018-05-07,0.5706,0.4019,-0.1687,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,21,2018-09-05,0.4019,0.3308,-0.0711,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,25,2019-01-07,0.3308,0.3114,-0.0195,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,29,2019-05-08,0.3114,0.469,0.1577,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,33,2019-09-06,0.469,0.5795,0.1105,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,37,2020-01-07,0.5795,0.3488,-0.2307,True
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,41,2020-05-07,0.3488,0.3434,-0.0053,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,45,2020-09-04,0.3434,0.4738,0.1304,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,49,2021-01-06,0.4738,0.3655,-0.1083,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,53,2021-05-07,0.3655,0.3431,-0.0225,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,57,2021-09-07,0.3431,0.4672,0.1241,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,61,2022-01-05,0.4672,0.5311,0.0639,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,65,2022-05-06,0.5311,0.5176,-0.0135,True
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,69,2022-09-07,0.5176,0.3695,-0.1481,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,73,2023-01-06,0.3695,0.463,0.0935,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,77,2023-05-09,0.463,0.3764,-0.0866,False
rf,timeout_msm_tau_1_0.88_tau_2_0.72_lb_6,timeout_msm,81,2023-09-08,0.3764,0.4342,0.0578,False
rf,timeout_msm_tau_1_0.88_tau_2_0.75_lb_3,timeout_msm,7,2017-07-06,0.4098,0.4087,-0.0011,False
rf,timeout_msm_tau_1_0.88_tau_2_0.75_lb_3,timeout_msm,11,2017-11-02,0.4087,0.562,0.1532,False
rf,timeout_msm_tau_1_0.88_tau_2_0.75_lb_3,timeout_msm,15,2018-03-07,0.562,0.4783,-0.0837,False
rf,timeout_msm_tau_1_0.88_tau_2_0.75_lb_3,timeout_msm,19,2018-07-06,0.4783,0.3203,-0.158,False
